Date,number,day,visitors,vleague,visgame,home,hleague,homegame,visscore,homescore,lengthouts,nightday,latercomp,forfeit,protest,park,attendance,timemin,visline,homeline,visab,vish,visdoub,vistrip,vishr,visrbi,vissh,vissf,vishbp,visbb,visibb,visk,vissb,viscs,visgdb,visci,vislob,vispitchused,visier,vister,viswp,visbalks,visputout,visassist,viserror,vispb,visdp,vistp,homeab,homeh,homedoub,hometrip,homehr,homerbi,homesh,homesf,homehbp,homebb,homeibb,homek,homesb,homecs,homegdb,homeci,homelob,homepitchused,homeier,hometer,homewp,homebalks,homeputout,homeassist,homeerror,homepb,homedp,hometp
20030405,0,Sat,CLE,AL,5,KCA,AL,5,1,3,51,D,,,,KAN06,19912,142,1000000,10100001x,28,2,2,0,0,1,0,0,1,1,0,7,0,0,1,0,2,3,3,3,0,0,24,20,1,0,2,0,30,12,2,1,0,2,1,1,1,4,1,2,1,0,2,0,10,3,1,1,0,0,27,14,0,0,1,0
20030405,0,Sat,SEA,AL,5,TEX,AL,5,4,8,51,N,,,,ARL02,25562,175,200101,40002002x,38,11,3,0,1,4,0,0,1,3,0,11,1,0,0,0,11,3,8,8,0,0,24,8,0,0,0,0,38,15,3,0,4,8,0,0,0,2,0,8,2,0,0,0,8,4,4,4,1,0,27,8,0,0,0,0
20030405,0,Sat,BOS,AL,6,BAL,AL,5,1,2,52,D,,,,BAL12,41821,160,1,1001,29,3,1,0,0,1,1,0,0,8,2,6,1,0,1,0,10,2,2,2,0,0,25,6,0,0,0,0,30,5,1,1,0,2,0,0,0,3,1,6,0,0,0,0,6,5,1,1,0,0,27,10,2,0,1,0
20030405,0,Sat,DET,AL,5,CHA,AL,5,0,7,51,D,,,,CHI12,16972,136,0,00301201x,29,3,0,0,0,0,0,0,0,1,0,3,0,0,1,0,3,3,7,7,0,0,24,9,1,0,1,0,35,13,3,0,3,7,0,0,1,3,0,5,0,1,1,0,8,2,0,0,0,0,27,10,0,0,1,0
20030405,0,Sat,SFN,NL,5,MIL,NL,5,6,5,54,D,,,,MIL06,16255,172,203000010,201000011,35,9,1,0,1,6,1,0,1,4,0,6,1,0,0,0,8,5,5,5,0,0,27,10,0,0,0,0,36,11,3,0,2,5,0,1,0,3,0,7,2,0,0,0,8,3,6,6,1,0,27,4,0,0,0,0
20030405,0,Sat,ARI,NL,5,COL,NL,5,3,4,58,D,,,,DEN02,25197,188,1001100000,120001,39,12,2,0,0,3,0,2,0,5,0,6,1,0,1,0,13,4,4,4,0,0,28,9,0,0,1,0,34,7,1,0,2,4,0,0,2,4,0,12,0,0,1,0,8,5,2,2,0,0,30,16,1,0,1,0
20030405,0,Sat,CHN,NL,5,CIN,NL,5,9,7,54,D,,,,CIN09,28908,199,23001030,20100220,39,14,2,1,0,9,0,0,0,10,1,6,1,1,2,0,13,5,5,5,0,0,27,10,1,0,1,0,34,7,2,0,2,7,0,0,0,5,0,12,0,0,1,0,5,6,6,6,1,0,27,11,1,1,3,0
20030405,0,Sat,FLO,NL,5,ATL,NL,5,17,1,54,N,,,,ATL02,23081,186,362005001,1000000,50,23,5,1,3,16,0,0,1,3,2,9,2,0,2,0,10,4,1,1,0,0,27,8,0,0,0,0,35,8,0,0,0,1,0,0,0,3,0,10,0,0,0,0,10,6,15,15,1,0,27,7,2,0,2,0
20030405,0,Sat,HOU,NL,5,SLN,NL,5,2,1,54,D,,,,STL09,33878,149,2,100,31,7,1,0,0,2,0,0,1,2,0,10,0,1,1,0,5,4,1,1,0,0,27,12,0,0,0,0,31,7,2,0,0,1,2,0,0,0,0,4,0,1,0,0,5,3,2,2,0,0,27,13,0,0,2,0
20030405,0,Sat,PIT,NL,5,PHI,NL,5,1,16,51,D,,,,PHI12,22693,180,1000000,20004334x,35,10,0,1,0,1,1,0,0,2,0,9,0,0,1,0,10,4,14,14,1,0,24,10,1,1,0,0,43,19,6,0,2,16,1,0,1,5,1,5,0,0,0,0,10,5,1,1,0,0,27,11,0,0,1,0
20030405,0,Sat,MON,NL,5,NYN,NL,5,1,3,51,D,,,,NYC17,36817,166,1000,00300000x,32,6,1,0,0,1,0,0,0,0,0,8,1,0,0,0,4,4,3,3,0,0,24,10,0,0,0,0,29,8,4,0,0,3,2,1,0,4,0,3,0,0,0,0,9,4,1,1,0,0,27,8,0,0,0,0
20030405,0,Sat,LAN,NL,6,SDN,NL,6,0,3,51,N,,,,SAN01,36005,146,0,00201000x,30,4,2,0,0,0,0,0,0,2,0,4,0,1,1,0,5,2,3,3,2,0,24,8,0,0,1,0,30,7,0,0,0,2,0,0,0,4,1,8,1,0,1,0,7,2,0,0,0,0,27,16,2,0,2,0
20030406,0,Sun,ANA,AL,6,OAK,AL,6,6,7,51,N,,,,OAK01,30140,200,201100101,10030030x,35,9,1,0,1,6,0,0,0,6,0,4,0,1,0,0,8,4,7,7,3,0,24,6,0,0,0,0,34,11,4,0,0,6,0,1,1,5,2,5,0,0,0,0,10,4,6,6,0,0,27,13,0,0,0,0
20030406,0,Sun,NYA,AL,6,TBA,AL,7,10,5,54,D,,,,STP01,18363,188,201002311,10000301,37,15,3,0,3,10,1,1,0,7,0,4,1,1,2,0,9,3,5,5,0,0,27,8,1,0,2,0,36,11,2,0,1,5,0,1,0,3,0,8,0,0,1,0,8,4,10,10,3,1,27,12,0,0,2,0
20030406,0,Sun,TOR,AL,6,MIN,AL,6,8,1,54,D,,,,MIN03,23549,161,204200000,1000,38,11,2,0,1,8,0,0,0,1,0,8,0,0,0,0,4,3,1,1,0,0,27,13,0,0,2,0,34,9,1,1,0,1,0,0,0,2,0,9,0,0,2,0,8,3,8,8,0,0,27,9,0,0,0,0
20030406,0,Sun,SEA,AL,6,TEX,AL,6,11,2,54,D,,,,ARL02,26336,193,112001501,110000,40,14,2,0,1,11,0,1,2,7,1,8,2,0,1,0,12,2,2,2,0,0,27,10,0,0,2,0,28,4,0,0,1,2,0,1,1,6,0,6,1,0,1,0,7,5,10,10,0,0,27,12,1,0,1,0
20030406,0,Sun,BOS,AL,7,BAL,AL,6,12,2,54,D,,,,BAL12,30046,169,121042002,1001000,38,12,6,1,2,12,0,1,0,6,1,8,1,0,0,0,6,4,2,2,0,0,27,8,1,0,1,0,32,5,1,0,1,2,0,0,1,4,0,5,0,0,1,0,8,3,12,12,0,0,27,9,0,0,0,0
20030406,0,Sun,DET,AL,6,CHA,AL,6,2,10,51,D,,,,CHI12,14514,179,10100,00100009x,33,8,1,0,0,2,1,0,0,3,0,5,0,0,1,0,8,5,3,2,1,0,24,9,1,0,1,0,33,9,2,0,2,10,0,0,0,9,1,6,0,0,0,0,8,3,2,2,0,0,27,13,0,0,1,0
20030406,0,Sun,SFN,NL,6,MIL,NL,6,5,0,54,D,,,,MIL06,16101,155,11200100,0,34,8,2,1,1,5,0,0,0,7,0,1,1,1,1,0,9,2,0,0,0,0,27,13,0,0,1,0,32,7,1,0,0,0,0,0,0,6,0,3,0,1,1,0,11,4,4,4,2,0,27,12,1,0,1,0
20030406,0,Sun,ARI,NL,6,COL,NL,6,3,8,51,D,,,,DEN02,25443,170,20001000,40010111x,34,10,3,0,0,3,0,0,0,2,0,7,0,0,0,0,6,5,7,7,1,0,24,9,1,1,0,0,33,9,1,1,1,7,0,0,0,6,0,9,0,0,0,0,7,4,3,3,0,0,27,14,0,0,2,0
20030406,0,Sun,CHN,NL,6,CIN,NL,6,4,5,51,D,,,,CIN09,24023,142,400000000,01010201x,34,10,5,0,0,2,2,0,0,3,1,1,0,0,3,0,8,3,5,5,0,0,24,5,0,0,0,0,32,8,2,1,2,5,0,0,0,1,0,9,0,0,0,0,4,3,1,1,0,0,27,17,3,0,3,0
20030406,0,Sun,FLO,NL,6,ATL,NL,6,4,13,51,D,,,,ATL02,21253,178,21100000,40200304x,34,8,2,0,0,3,1,1,0,2,0,1,1,1,0,0,7,4,13,13,0,0,24,8,1,0,2,0,38,15,4,0,3,13,0,0,0,9,2,7,1,0,2,0,10,4,3,3,0,0,27,12,3,0,0,0
20030406,0,Sun,PIT,NL,6,PHI,NL,6,2,0,54,D,,,,PHI12,30113,172,10010,0,34,8,1,0,0,2,0,0,0,4,0,12,2,0,2,0,9,4,0,0,0,0,27,8,0,0,1,0,34,8,1,0,0,0,0,0,0,1,0,8,0,0,0,0,8,5,1,1,0,0,27,9,1,0,2,0
20030406,0,Sun,MON,NL,6,NYN,NL,6,8,5,54,D,,,,NYC17,35093,182,211004,32000,42,17,5,0,1,7,0,0,0,2,0,6,0,1,0,0,9,6,5,5,1,0,27,6,0,0,1,0,32,7,1,1,1,5,0,1,0,4,0,6,1,0,0,0,5,5,7,7,1,0,27,13,1,0,0,0
20030406,0,Sun,LAN,NL,7,SDN,NL,7,4,3,78,D,,,,SAN01,34553,237,3.00E+11,1.00E+11,45,8,2,0,0,4,0,0,1,4,1,7,0,0,1,0,7,6,2,2,0,0,39,21,3,0,1,0,46,9,0,1,0,2,2,0,1,5,1,12,0,1,1,0,12,6,4,4,0,0,39,18,0,0,2,0
20030407,0,Mon,SDN,NL,8,SFN,NL,7,4,7,51,D,,,,SFO03,41915,178,1030,10300003x,38,11,2,1,0,4,0,0,0,5,0,7,0,0,0,0,12,3,7,7,0,0,24,8,0,0,0,0,33,9,1,0,5,7,0,0,0,3,0,6,1,0,0,0,5,5,4,4,0,0,27,6,0,0,0,0
20030407,0,Mon,ARI,NL,7,LAN,NL,8,6,4,72,D,,,,LOS03,53819,234,210102,1101000100,48,12,0,1,3,6,1,0,0,2,0,9,1,0,0,0,9,6,4,4,0,0,36,20,1,0,1,0,44,11,1,0,2,4,2,0,0,2,0,6,0,1,1,0,8,6,6,6,0,0,36,18,3,0,0,0
20030407,0,Mon,FLO,NL,7,ATL,NL,7,0,3,51,D,,,,ATL02,19326,137,0,00000300x,29,5,3,0,0,0,0,0,0,5,0,5,0,2,1,0,7,3,3,3,0,0,24,9,0,0,0,0,29,5,0,0,3,3,0,0,1,0,0,6,1,0,0,0,3,4,0,0,0,0,27,14,0,0,1,0
20030408,0,Tue,BAL,AL,7,TBA,AL,8,7,8,58,N,,,,STP01,9723,202,5100000001,4020002,39,12,2,0,1,6,0,0,0,8,2,5,1,0,2,0,10,6,7,7,2,0,28,10,2,0,0,0,43,16,3,0,0,8,1,1,1,4,1,8,0,0,0,0,14,4,7,7,2,0,30,10,1,0,3,0
20030408,0,Tue,ANA,AL,7,SEA,AL,7,0,5,51,D,,,,SEA03,45931,161,0,00104000x,31,4,2,0,0,0,0,0,1,1,0,8,0,0,0,0,6,3,3,3,0,0,24,12,2,0,1,0,31,8,1,0,0,3,0,0,2,2,0,6,0,0,1,0,6,3,0,0,0,0,27,10,0,0,0,0
20030408,0,Tue,BOS,AL,8,TOR,AL,7,4,8,51,N,,,,TOR02,13147,174,2200000,00220121x,38,11,5,0,1,4,0,0,0,3,0,5,0,0,1,0,10,3,8,8,0,0,24,7,0,0,2,0,33,12,2,1,2,8,0,1,0,5,0,10,0,1,0,0,7,4,2,2,0,0,27,10,1,0,1,0
20030408,0,Tue,CHA,AL,7,CLE,AL,6,5,3,60,D,,,,CLE08,42301,187,102002,100101000,35,9,3,0,0,5,1,1,0,3,0,6,0,0,1,0,5,4,3,3,0,0,30,11,0,0,1,0,36,9,5,0,0,3,1,0,0,4,0,10,0,1,1,0,8,6,5,5,0,0,30,11,0,0,2,0
20030408,0,Tue,OAK,AL,7,TEX,AL,7,2,1,54,N,,,,ARL02,18036,197,100100,10000,34,10,4,0,0,2,1,0,0,4,2,8,0,0,1,0,10,4,1,1,0,0,27,8,2,0,0,0,33,5,0,0,1,1,0,0,0,4,0,10,0,1,0,0,9,4,2,2,1,0,27,14,0,1,1,0
20030408,0,Tue,MIN,AL,7,NYA,AL,7,3,7,51,D,,,,NYC16,33109,156,102000,01024000x,30,5,2,0,0,3,0,1,0,4,0,6,0,0,2,0,5,2,7,7,1,0,24,9,1,0,0,0,32,9,1,0,2,7,0,0,0,3,1,5,1,1,0,0,4,3,3,3,1,0,27,11,1,1,2,0
20030408,0,Tue,SLN,NL,6,COL,NL,7,15,12,78,N,,,,DEN02,21563,278,3.01E+12,2.20E+12,54,17,5,0,2,15,0,0,2,9,2,8,1,0,1,0,11,8,11,11,0,0,39,18,3,0,4,0,54,19,3,2,2,10,1,0,0,9,1,6,0,0,4,0,13,7,15,15,0,0,39,19,0,0,1,0
20030408,0,Tue,NYN,NL,7,FLO,NL,8,4,2,54,N,,,,MIA01,10103,177,13000000,1010000,32,8,1,0,1,4,1,1,0,4,0,2,0,0,2,0,7,4,2,2,0,0,27,8,2,0,1,0,32,7,0,0,0,2,0,1,0,7,0,5,1,0,1,0,11,4,3,3,0,0,27,15,1,0,2,0
20030408,0,Tue,SDN,NL,9,SFN,NL,8,9,4,54,N,,,,SFO03,36388,196,3000204,11001001,42,15,5,0,1,9,0,0,0,5,0,3,0,0,0,0,11,3,4,4,0,0,27,4,1,0,0,0,38,10,0,2,2,4,0,0,0,1,1,4,0,0,0,0,8,4,9,9,0,0,27,10,0,0,0,0
20030408,0,Tue,ARI,NL,8,LAN,NL,9,3,5,51,N,,,,LOS03,30341,172,201000,10100021x,31,5,0,0,2,3,0,0,2,3,1,9,0,1,0,0,6,3,4,4,1,0,24,14,1,0,1,0,29,9,3,0,0,3,3,1,2,3,0,3,0,0,1,0,9,3,3,3,0,0,27,12,0,0,0,0
20030408,0,Tue,ATL,NL,8,PHI,NL,7,3,4,59,N,,,,PHI12,13283,201,2010000,300000001,37,9,3,0,0,2,2,0,0,6,0,8,1,0,0,0,12,6,3,3,0,0,29,14,2,0,0,0,32,4,0,0,0,4,2,0,1,10,1,9,0,0,0,0,12,4,3,3,2,0,30,9,0,1,0,0
20030408,0,Tue,MIL,NL,7,PIT,NL,7,5,3,54,D,,,,PIT08,36003,169,10031000,30,34,8,2,0,0,5,2,0,1,8,0,4,0,1,0,0,13,4,3,3,0,0,27,5,0,0,0,0,32,5,0,0,1,3,0,0,0,2,0,10,0,0,0,0,4,4,3,2,0,0,27,17,2,0,0,0
20030408,0,Tue,MON,NL,7,CHN,NL,7,1,6,51,D,,,,CHI11,29138,161,100,10202010x,28,4,0,0,1,1,0,0,0,6,0,8,0,0,3,0,6,4,4,4,3,0,24,14,2,0,2,0,30,7,2,0,0,4,0,1,1,5,0,8,0,0,2,0,7,4,1,1,0,0,27,13,0,0,3,0
20030408,0,Tue,CIN,NL,7,HOU,NL,6,2,1,60,N,,,,HOU03,18594,151,100000001,1000000000,34,5,0,1,1,2,0,0,0,4,0,8,0,0,1,0,6,2,1,1,0,0,30,18,1,0,5,0,34,7,0,0,0,0,0,0,1,2,0,3,0,0,4,0,6,3,2,2,1,0,30,16,0,0,1,0
20030409,0,Wed,BAL,AL,8,TBA,AL,9,7,10,51,N,,,,STP01,9656,172,40030000,03013021x,37,10,3,0,2,7,1,0,1,2,1,3,0,0,1,0,7,4,9,9,0,0,24,11,0,1,0,0,34,13,2,1,1,10,0,1,0,2,0,9,0,0,0,0,3,4,5,5,0,0,27,14,3,0,1,0
20030409,0,Wed,ANA,AL,8,SEA,AL,8,5,1,54,N,,,,SEA03,35492,167,310000001,1000,31,7,2,0,1,5,0,1,1,3,0,6,1,0,1,0,4,4,1,1,0,0,27,8,0,0,0,0,35,8,0,1,1,1,0,0,2,2,0,6,0,0,0,0,11,3,5,5,0,0,27,7,0,0,1,0
20030409,0,Wed,BOS,AL,9,TOR,AL,8,5,10,51,N,,,,TOR02,13099,162,300002,00015301x,33,9,2,0,1,5,0,1,0,2,0,6,0,1,2,0,4,4,9,9,1,0,24,3,1,0,0,0,31,8,3,0,2,10,0,2,0,6,0,10,0,0,0,0,5,5,4,4,0,0,27,10,2,0,2,0
20030409,0,Wed,CHA,AL,8,CLE,AL,7,2,5,51,N,,,,CLE08,14841,145,10010000,21010010x,33,8,2,0,1,2,0,0,0,3,0,3,0,1,0,0,7,3,5,5,0,0,24,9,1,0,0,0,28,7,2,0,1,5,0,2,0,5,0,3,1,1,0,0,6,3,2,2,1,0,27,11,0,0,1,0
20030409,0,Wed,KCA,AL,6,DET,AL,7,9,6,54,D,,,,DET05,14286,179,105030000,1005000,36,12,2,0,2,8,0,1,0,7,0,4,0,0,1,0,8,4,6,6,0,0,27,9,0,0,0,0,29,6,1,1,0,6,0,1,1,8,0,12,0,1,0,0,6,4,9,9,2,0,27,12,1,0,3,0
20030409,0,Wed,OAK,AL,8,TEX,AL,8,13,5,54,N,,,,ARL02,18107,181,2420032,1021010,40,13,2,0,4,13,0,0,1,5,0,12,0,0,0,0,6,3,5,5,1,0,27,15,1,0,1,0,37,11,2,0,2,5,0,0,0,2,0,6,1,0,1,0,7,4,13,13,0,0,27,6,0,0,0,0
20030409,0,Wed,MIN,AL,8,NYA,AL,8,1,2,51,N,,,,NYC16,31898,145,10000000,00002000x,32,7,1,0,0,1,0,0,0,2,0,9,0,1,1,0,6,3,2,2,0,0,24,10,0,0,0,0,28,4,1,0,2,2,0,0,0,1,0,5,0,0,0,0,3,2,0,0,0,0,27,10,1,0,1,0
20030409,0,Wed,SLN,NL,7,COL,NL,8,4,9,51,N,,,,DEN02,24110,150,100300,40500000x,33,8,3,0,1,4,0,0,2,2,0,3,0,0,2,0,6,3,9,9,0,0,24,11,0,0,1,0,33,10,4,1,2,9,0,0,0,2,0,6,1,0,1,0,2,3,4,4,0,0,27,11,0,0,2,0
20030409,0,Wed,NYN,NL,8,FLO,NL,9,2,3,53,N,,,,MIA01,10052,169,10100,1101,29,5,1,1,1,2,1,0,2,2,0,6,0,0,1,0,5,4,3,3,0,1,26,10,1,0,0,0,35,11,1,0,1,3,0,0,0,4,0,5,2,1,0,0,10,3,2,2,1,0,27,12,0,0,1,0
20030409,0,Wed,SDN,NL,10,SFN,NL,9,11,15,51,D,,,,SFO03,35187,209,413020001,72300201x,35,15,2,1,2,11,2,1,1,5,0,1,0,0,4,0,6,5,15,15,0,0,24,10,0,0,0,0,37,16,3,0,0,15,1,2,1,6,0,5,3,0,0,0,8,5,10,10,0,0,27,17,1,0,4,0
20030409,0,Wed,ARI,NL,9,LAN,NL,10,2,5,51,D,,,,LOS03,25764,178,100010000,20200010x,32,8,1,0,1,2,1,1,0,4,0,6,1,0,0,0,9,3,5,5,0,0,24,12,0,0,3,0,28,7,1,0,1,5,0,0,1,4,0,6,1,0,3,0,4,4,2,2,0,0,27,11,0,0,0,0
20030409,0,Wed,ATL,NL,9,PHI,NL,8,2,16,51,N,,,,PHI12,14724,172,1000100,31020433x,36,10,3,0,0,2,0,0,0,0,0,10,0,0,1,0,7,3,13,13,1,1,24,6,3,0,0,0,43,18,3,0,4,15,1,0,0,6,1,11,1,0,0,0,10,3,2,2,0,0,27,5,0,0,1,0
20030409,0,Wed,MIL,NL,8,PIT,NL,8,3,2,54,N,,,,PIT08,23332,136,10002000,20,32,5,2,0,1,2,1,0,0,1,0,7,0,0,0,0,4,4,2,2,0,0,27,9,1,0,1,0,32,6,0,1,0,2,0,0,0,2,0,9,2,0,1,0,5,3,2,2,0,0,27,13,1,0,0,0
20030409,0,Wed,MON,NL,8,CHN,NL,8,0,3,51,D,,,,CHI11,29966,135,0,02000001x,31,4,1,0,0,0,0,0,0,0,0,12,0,0,0,0,4,2,3,3,1,0,24,4,0,0,2,0,29,7,3,0,1,3,0,0,0,0,0,15,0,0,2,0,2,1,0,0,0,0,27,11,0,0,0,0
20030409,0,Wed,CIN,NL,8,HOU,NL,7,3,4,51,N,,,,HOU03,20794,154,30000,00030010x,31,6,1,0,0,1,0,0,3,3,0,8,0,0,1,0,7,4,4,4,0,0,24,11,1,0,0,0,30,8,0,1,0,3,0,2,0,5,0,3,1,0,0,0,9,3,1,1,0,0,27,10,1,0,1,0
20030410,0,Thu,BAL,AL,9,TBA,AL,10,4,3,54,N,,,,STP01,9403,137,300010,120000,31,5,0,0,1,4,1,0,0,2,0,1,2,0,0,0,3,3,2,2,1,0,27,13,2,0,1,0,34,9,2,0,0,2,1,0,1,0,0,7,1,0,1,0,6,3,4,4,0,0,27,12,0,0,0,0
20030410,0,Thu,ANA,AL,9,SEA,AL,9,3,0,54,N,,,,SEA03,32746,140,2010000,0,36,9,2,0,1,3,0,0,0,3,1,3,0,1,0,0,9,2,0,0,0,0,27,4,0,0,0,0,32,5,0,1,0,0,0,0,0,2,0,3,0,0,0,0,7,4,3,3,0,0,27,10,1,0,0,0
20030410,0,Thu,BOS,AL,10,TOR,AL,9,8,7,54,N,,,,TOR02,13779,162,111001022,10201003,38,11,2,0,3,8,0,1,0,1,0,11,4,0,0,0,5,2,6,6,0,0,27,11,2,0,1,0,37,10,2,0,1,6,0,0,0,5,0,3,0,0,0,0,8,4,7,7,0,0,27,9,2,0,1,0
20030410,0,Thu,CHA,AL,9,CLE,AL,8,7,2,54,N,,,,CLE08,15916,145,500010010,1010,36,10,1,0,1,7,0,0,0,5,0,7,0,0,1,0,7,3,2,2,0,0,27,12,0,0,1,0,32,6,2,0,0,2,0,0,1,6,0,5,0,0,0,0,10,3,7,7,0,0,27,7,0,0,1,0
20030410,0,Thu,KCA,AL,7,DET,AL,8,4,2,54,D,,,,DET05,9080,158,2020,100000001,34,7,1,0,1,3,0,0,1,2,0,4,0,0,0,0,6,3,0,0,0,0,27,15,4,0,1,0,33,6,0,0,0,0,1,0,0,6,0,7,0,0,1,0,11,4,4,4,1,0,27,8,0,0,0,0
20030410,0,Thu,OAK,AL,9,TEX,AL,9,4,5,51,D,,,,ARL02,18178,184,111100000,00030101x,31,6,4,0,1,4,0,0,1,11,1,7,0,1,1,0,12,2,5,5,0,0,24,3,0,0,0,0,34,11,1,1,2,5,1,0,0,2,0,5,0,0,0,0,8,5,4,4,0,0,27,10,0,0,1,0
20030410,0,Thu,MIN,AL,9,NYA,AL,9,0,2,51,D,,,,NYC16,29255,142,0,00200000x,30,3,1,0,0,0,0,0,2,0,0,6,0,0,1,0,5,2,1,1,0,0,24,6,1,0,1,0,33,10,2,0,0,2,0,0,1,2,0,10,0,0,1,0,10,1,0,0,0,0,27,12,1,0,1,0
20030410,0,Thu,SLN,NL,8,COL,NL,9,6,7,51,D,,,,DEN02,24586,163,2000040,00030103x,38,12,3,0,0,5,0,0,0,6,1,1,0,0,1,0,11,4,7,7,0,0,24,5,0,0,0,0,30,8,3,1,2,7,0,2,0,3,0,8,0,0,0,0,4,5,3,3,0,0,27,14,3,0,1,1
20030410,0,Thu,NYN,NL,9,FLO,NL,10,3,4,53,N,,,,MIA01,10267,188,10100010,22,34,8,2,0,2,3,0,0,0,4,0,11,0,0,1,0,8,3,3,3,1,0,26,15,1,0,1,0,33,10,1,1,0,4,0,0,0,4,1,3,2,1,1,0,7,4,3,3,0,0,27,10,0,0,1,0
20030410,0,Thu,LAN,NL,11,SFN,NL,10,1,2,51,N,,,,SFO03,38294,146,1,01010000x,31,6,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,2,2,2,0,0,24,13,1,0,1,0,30,8,1,0,1,2,1,0,0,2,0,4,0,0,1,0,7,3,1,1,1,0,27,14,0,0,2,0
20030410,0,Thu,ATL,NL,10,PHI,NL,9,6,2,54,N,,,,PHI12,14840,173,101110110,10100,39,13,2,1,2,6,0,0,0,3,0,7,2,0,1,0,9,6,2,2,0,0,27,6,0,0,0,0,30,4,3,0,0,2,0,0,0,5,0,9,0,1,0,0,6,4,6,6,1,0,27,13,0,0,1,0
20030410,0,Thu,MIL,NL,9,PIT,NL,9,1,3,51,D,,,,PIT08,10384,133,100000000,30000000x,34,7,0,0,0,1,0,0,0,1,0,7,0,0,1,0,7,1,3,3,0,0,24,10,0,0,0,0,29,7,1,0,1,3,1,0,0,1,0,1,0,0,0,0,4,4,1,1,0,0,27,13,1,0,1,0
20030410,0,Thu,MON,NL,9,CHN,NL,9,7,1,54,D,,,,CHI11,30225,161,410000200,1,37,11,0,0,1,6,0,0,0,5,0,7,0,1,2,0,8,3,1,1,1,0,27,3,0,0,2,0,28,4,1,0,0,1,0,1,0,2,0,14,0,0,1,0,3,4,4,4,0,0,27,12,4,0,2,0
20030410,0,Thu,CIN,NL,9,HOU,NL,8,2,4,51,N,,,,HOU03,20842,159,100001,30001000x,30,5,0,1,0,2,0,0,0,3,0,12,0,2,1,0,4,4,3,3,0,0,24,6,3,0,0,0,34,7,1,0,1,4,0,0,2,3,1,2,1,0,0,0,11,3,2,2,0,0,27,7,1,0,1,0
20030411,0,Fri,TEX,AL,10,SEA,AL,10,4,2,54,N,,,,SEA03,37784,202,220000,101000,35,8,0,0,1,3,0,0,0,1,0,7,0,0,0,0,5,4,2,2,0,1,27,9,0,0,1,0,30,5,1,0,0,2,0,1,1,11,0,8,0,0,1,0,14,3,4,4,1,0,27,8,0,0,0,0
20030411,0,Fri,OAK,AL,10,ANA,AL,10,5,9,51,N,,,,ANA01,43707,177,200001020,03030003x,35,9,3,0,1,5,0,0,0,5,0,4,0,1,0,0,8,3,9,9,0,0,24,12,0,0,1,0,38,16,1,0,2,9,1,0,0,3,0,1,0,0,1,0,9,3,5,5,0,0,27,11,1,0,0,0
20030411,0,Fri,MIN,AL,10,TOR,AL,10,6,4,54,N,,,,TOR02,13237,170,300201,2020000,38,12,2,1,0,6,0,1,0,1,0,12,1,0,0,0,7,4,4,4,0,0,27,7,0,0,1,0,33,8,3,1,0,4,0,1,0,3,0,9,0,0,1,0,6,3,6,6,0,0,27,8,1,0,0,0
20030411,0,Fri,KCA,AL,8,CLE,AL,9,1,0,54,N,,,,CLE08,17931,143,10000,0,28,4,1,0,0,1,1,0,1,1,0,5,0,0,2,0,3,3,0,0,0,0,27,10,0,0,1,0,32,8,2,0,0,0,0,0,0,2,0,5,1,1,1,0,7,4,1,1,0,0,27,16,1,0,2,0
20030411,0,Fri,CHA,AL,10,DET,AL,9,5,0,54,N,,,,DET05,12577,130,210000002,0,36,10,3,0,2,5,0,1,1,4,0,3,1,0,0,0,10,2,0,0,0,0,27,9,0,0,0,0,29,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,3,2,5,5,0,0,27,10,1,0,0,0
20030411,0,Fri,MIL,NL,10,ARI,NL,10,11,7,54,N,,,,PHO01,31958,166,500051000,200401,41,16,4,0,0,11,0,0,1,3,0,7,1,0,0,0,7,3,6,6,0,0,27,11,1,0,2,0,35,10,2,1,1,7,0,1,0,2,0,7,0,0,2,0,4,4,11,11,0,0,27,11,1,1,1,0
20030411,0,Fri,ATL,NL,11,FLO,NL,11,4,7,51,N,,,,MIA01,12045,161,220000,00430000x,36,10,3,0,1,4,1,0,0,1,0,9,0,0,0,0,7,3,7,7,0,0,24,6,0,0,1,0,31,8,1,1,2,7,0,0,2,2,2,5,1,0,1,0,4,5,4,4,0,1,27,14,0,0,0,0
20030411,0,Fri,LAN,NL,12,SFN,NL,11,2,3,51,N,,,,SFO03,42022,143,1001,01000200x,32,5,0,0,1,2,1,0,0,2,0,2,0,0,0,0,6,4,3,3,0,0,24,9,0,0,0,0,30,7,1,0,1,3,0,0,0,4,0,9,1,0,0,0,7,3,1,1,0,0,27,12,1,0,0,0
20030411,0,Fri,PHI,NL,10,CIN,NL,10,6,7,52,N,,,,CIN09,27738,174,1041,102001102,40,11,2,0,1,4,0,0,1,2,0,6,0,0,0,0,10,4,7,7,0,0,25,6,0,0,0,0,35,11,2,0,4,7,1,0,1,3,0,3,0,0,0,0,8,6,2,2,1,0,27,6,1,0,0,0
20030411,0,Fri,PIT,NL,10,CHN,NL,10,3,2,54,D,,,,CHI11,33605,152,110100000,200000,31,8,0,0,0,2,0,1,0,3,0,7,1,0,0,0,5,5,2,2,0,0,27,14,0,0,3,0,32,8,3,0,0,2,0,0,0,1,0,7,0,0,2,0,4,4,2,2,1,0,27,6,1,0,1,0
